X Y Z Intensity
90.34590813471004 49.062106842175126 225.0456 60.0
90.33524120866787 49.176345529034734 225.0502 90.0
90.33615947235376 48.83506244793534 225.0474 60.0
90.32391165895388 49.286120374687016 225.057 81.0
90.32529475050978 48.957078334875405 225.0506 68.0
90.31608030130155 49.380419723689556 225.0464 54.0
90.31379566155374 49.07351935189217 225.0527 61.0
90.31229525338858 49.19354990683496 225.0501 90.0
90.3099978894461 48.85663203243166 225.0492 61.0
90.3017696107272 49.30223345011473 225.0539 70.0
90.29907665483188 48.980869978666306 225.0557 65.0
90.29084970604163 49.09072373062372 225.0508 63.0
90.2856757924892 48.744838720187545 225.0542 58.0
90.2826510136947 49.19946645479649 225.0501 90.0
90.2770815086551 48.86913584638387 225.0556 63.0
90.2736766715534 49.30818945169449 225.0559 63.0
90.26871327729896 48.984544740989804 225.0538 65.0
90.26126197888516 49.094418223015964 225.0492 63.0
90.25367634405848 48.75180711597204 225.0546 58.0
90.25306328712031 49.203160947188735 225.0485 87.0
90.24513857392594 48.87388218473643 225.0532 63.0
90.23826513020322 48.991552592255175 225.0548 70.0
90.22877639136277 48.63221687544137 225.0563 49.0
90.23075731913559 49.1036481289193 225.0522 61.0
90.22084473259747 48.760977843776345 225.0565 51.0
90.2249986040406 49.20800592005253 225.0473 33.0
90.21302609983832 48.885294697247446 225.0586 65.0
90.2054052632302 49.001834347844124 225.0588 76.0
90.19181222002953 48.651288226246834 225.0675 45.0
90.20116959221195 49.107342621311545 225.0507 60.0
90.1879848644603 48.771259599365294 225.06 55.0
90.1885005873628 48.90357064921409 225.0567 69.0
90.17486656212714 48.52411805372685 225.0516 51.0
90.18418014713097 49.01241200789809 225.0485 75.0
90.16725845006295 48.67067520879209 225.0654 51.0
90.1618232820183 48.79282918386161 225.0608 58.0
90.15658590942621 48.90720596071333 225.0533 75.0
90.13962322974112 48.53656268771738 225.0557 51.0
90.13999205408618 48.79672094620764 225.0594 58.0
90.12298839190044 48.39717119932175 225.049 49.0
90.13710988871753 48.91004587337375 225.0524 73.0
90.11779200099409 48.54045445006341 225.0542 55.0
90.13267642306164 49.0233313459903 225.049 31.0
90.11179170350078 48.68482899945229 225.0673 49.0
90.10957216273528 48.80261776968837 225.0577 87.0
90.08857722207904 48.40741350222379 225.0505 46.0
90.10674651083536 48.91372063849121 225.0479 66.0
90.0841564820148 48.5507164793089 225.056 55.0
90.07896009192336 48.69399972632527 225.0681 54.0
90.05634461063892 48.27096056379378 225.0503 54.0
90.07682532106992 48.80845540948212 225.0559 87.0
90.05252998252399 48.42094943858683 225.0545 49.0
90.0496605434455 48.56429186835885 225.0608 59.0
90.05282676580828 48.71445828489959 225.0678 51.0
90.02693914354313 48.298006385564804 225.0542 51.0
90.03452760074288 48.579471457749605 225.0567 66.0
90.00512905954383 48.148477552458644 225.0498 57.0
90.03093902487308 48.720572103746235 225.0681 49.0
90.00249839876778 48.31294925417751 225.0618 47.0
90.01183595287148 48.58667657803744 225.0582 66.0
89.98071657097898 48.16230939142406 225.0557 57.0
90.00982693396509 48.72670564893633 225.0685 45.0
89.97920063859783 48.31346847489476 225.0562 54.0
89.9793772889534 48.459111869335175 225.0577 53.0
89.98796744970605 48.73170843999833 225.0688 45.0
89.9548164071748 48.32618928607553 225.0612 57.0
89.95668564061634 48.46631699055433 225.0591 57.0
89.91900924965739 48.02510683238506 225.0583 43.0
89.95634094951674 48.60194140020758 225.0594 55.0
89.91876205452718 48.187415656633675 225.0616 57.0
89.93327485525515 48.47128032613546 225.0577 53.0
89.89315848611295 48.034455101937056 225.0589 40.0
89.8650457013864 47.85808403696865 225.0461 27.0
89.93373407097533 48.605813432484865 225.0569 66.0
89.89449084852822 48.19569235201925 225.0625 60.0
89.89854575146455 48.341434380970895 225.0605 57.0
89.9063658786472 48.491719157435 225.056 53.0
89.86237125727348 48.054795297794044 225.0563 46.0
89.8337781119626 47.89731172192842 225.057 53.0
89.86597405781504 48.2183137871325 225.0618 60.0
89.86839289183263 48.3673494476825 225.0624 51.0
89.80715169804171 47.906640267930925 225.0574 53.0
89.85675814014394 48.3670535441488 225.0591 54.0
89.7955169454217 47.90634436532855 225.0542 57.0
89.84584252582863 48.36899942532182 225.0586 54.0
89.78290874767117 47.91380593366921 225.0571 60.0
89.8183768352028 48.22822073381394 225.0577 60.0
89.75063514336944 47.748446526005864 225.0576 28.0
89.78878198820166 48.07960566133261 225.0579 46.0
89.8115726383403 48.37368658557534 225.053 34.0
89.74467583769001 47.92172754742205 225.0532 57.0
89.7816387147177 48.238403857685626 225.057 76.0
89.71145704376977 47.76301458384842 225.0585 33.0
89.75198735378217 48.09201084263623 225.0583 46.0
89.67567251936998 47.583113165572286 225.056 31.0
89.70768340758514 47.94190993066877 225.0598 60.0
89.66254297865089 47.580555751919746 225.0505 34.0
89.70271868573036 47.95401288475841 225.0568 60.0
89.68933483795263 47.96145473048091 225.0584 63.0
89.61650545964949 47.40706405881792 225.0466 51.0
89.65298518585041 47.80377388652414 225.0628 33.0
89.69687240687199 48.12284979317337 225.0565 57.0
89.61650977889076 47.620519656687975 225.0564 36.0
89.65179280936718 47.972729155793786 225.0577 66.0
89.57569128856994 47.4249257510528 225.0493 58.0
89.58905120112468 47.63205053191632 225.0582 39.0
89.62760637234896 47.97767276596278 225.0554 60.0
89.5497274978552 47.438718136399984 225.0522 60.0
89.59033978637308 47.825527341105044 225.0631 35.0
89.50508726527914 47.24080353975296 225.0512 22.0
89.54992961406242 47.64439653418958 225.0571 39.0
89.50739028304815 47.455429347231984 225.0529 58.0
89.52410710626282 47.65263377968222 225.0569 36.0
89.42944927490316 47.0409888420254 225.0505 45.0
89.5387512849411 47.83977977093309 225.0606 26.0
89.4491401494015 47.273844823241234 225.0584 26.0
89.47407830739394 47.483487566933036 225.0529 58.0
89.49001948127989 47.68067227024585 225.0572 36.0
89.39122908841819 47.078927958384156 225.0549 53.0
89.47832821542397 47.682598426006734 225.0555 36.0
89.37862088961992 47.08638952951878 225.0563 66.0
89.43332065001596 47.49912720080465 225.0541 60.0
89.32647845242172 46.87827840819955 225.0668 52.0
89.4192459207261 47.50321623310447 225.0534 60.0
89.3108806774253 46.881216957233846 225.0647 45.0
89.40666597872041 47.50956677645445 225.054 60.0
89.2967211776413 46.88863907568157 225.0659 52.0
89.35864057787694 47.32268356066197 225.0584 47.0
89.30569423618726 47.11566374078393 225.0572 57.0
89.25197224016301 46.90862419363111 225.0672 56.0
89.3156124817906 47.336041959002614 225.0562 44.0
89.18932529562153 46.65577602293342 225.0576 31.0
89.2618622322334 47.130113440565765 225.0558 68.0
89.20785767154302 46.93418418057263 225.0718 52.0
89.24029803555459 47.15402344800532 225.0556 63.0
89.09907848166768 46.420013872906566 225.0557 30.0
89.18407954880968 46.95359089318663 225.0682 56.0
89.1195987383835 46.71181355603039 225.0639 57.0
89.1980738453567 47.16629054490477 225.0527 37.0
89.05263695959002 46.44551468268037 225.0586 30.0
89.0884879566729 46.714357572607696 225.0584 64.0
89.0189449187601 46.45799877587706 225.0575 49.0
89.0579832874937 46.72358748503029 225.0569 61.0
89.0955551203806 46.98580365534872 225.0661 29.0
88.92666923231445 46.17993863392621 225.0544 75.0
88.97327904752456 46.483519311994314 225.0608 49.0
89.01309306826442 46.749127747491 225.0607 57.0
88.82565085683018 45.879421196877956 225.0516 53.0
88.94044742640108 46.492690046317875 225.0582 56.0
88.86271130025852 46.222781914286315 225.0618 69.0
88.78200111468323 45.917222229763865 225.0523 60.0
88.89995680144057 46.52834792714566 225.0599 49.0
88.68979744450189 45.605811504647136 225.0603 39.0
88.82003500463907 46.25282547343522 225.0595 69.0
88.73297833278775 45.95266312081367 225.0584 56.0
88.6386455030879 45.63341601192951 225.0625 39.0
88.6977067332482 45.96621879003942 225.0575 63.0
88.7550061296206 46.27674181200564 225.0575 64.0
88.58652011817321 45.66877799574286 225.0672 63.0
88.63032264844514 45.99118697922677 225.0554 63.0
88.53398641408421 45.68967687897384 225.0656 60.0
88.31650146073662 44.90258733741939 225.0562 25.0
88.50466571119614 45.713389622978866 225.0634 52.0
88.28813867713325 44.9496711390093 225.0627 47.0
88.26622266904451 44.95689599215984 225.0616 47.0
88.12986895628273 44.519846733659506 225.0632 45.0
88.18778167525306 44.98936521448195 225.0597 50.0
88.04674579831772 44.55330862849951 225.0608 62.0
88.0277063427493 44.56950061954558 225.0635 65.0
87.86636502866168 44.0773402582854 225.0648 50.0
87.966612219112 44.591293543577194 225.0605 65.0
87.79394417605363 44.14776200056076 225.071 42.0
87.75301696604583 44.17006781883538 225.0715 57.0
84.61065344372764 45.776671608909965 225.1834 35.0
84.51650168467313 45.81652355380356 225.185 47.0
84.83377993607428 46.25039173942059 225.1774 47.0
84.81100352003705 46.26092996541411 225.1795 47.0
84.78540705807973 46.26027899980545 225.1766 57.0
85.05164913018234 46.656161590479314 225.1735 30.0
84.70362470392138 46.27154008857906 225.173 24.0
85.01161061949097 46.67404303885996 225.1766 33.0
84.97903330624104 46.67321453522891 225.1722 52.0
84.93879700673278 46.69887318555266 225.1721 42.0
85.46873358194716 47.377175386063755 225.1771 38.0
85.42728505190462 47.38946223538369 225.1763 36.0
85.41373167466372 47.403570260852575 225.1808 41.0
85.60155374510214 47.67850154545158 225.1704 56.0
85.57739556662273 47.68233414366841 225.1685 49.0
85.3239667864982 47.42352230940014 225.1769 56.0
85.29978035145905 47.42846593633294 225.1753 41.0
85.75939248932991 47.97268175147474 225.1715 43.0
85.50728898413945 47.72279759030789 225.1689 63.0
85.69031586044002 48.00316566321999 225.1744 64.0
85.85657648555934 48.240860944613814 225.1681 28.0
85.84247350459918 48.24606101308018 225.1684 31.0
85.6143431479577 48.03013895265758 225.1737 75.0
86.00286798540037 48.470266142860055 225.1682 49.0
85.77256471652072 48.27874725498259 225.1708 39.0
85.74321578070521 48.30357103981078 225.1696 49.0
86.12837094475981 48.723601090721786 225.1795 45.0
85.91363720269874 48.53025466669351 225.1717 57.0
85.89341378910467 48.53196383919567 225.1685 64.0
86.06934951676521 48.7554524699226 225.1827 52.0
86.21326030383352 48.92587452195585 225.17 44.0
86.03338705643546 48.765655344352126 225.1801 56.0
86.18183872126974 48.94063986744732 225.17 44.0
86.32356382976286 49.105447597801685 225.1642 24.0
85.98697382071987 48.79004514589906 225.1825 48.0
86.14367507817224 48.97635694500059 225.1716 48.0
86.10998305748217 48.988841054961085 225.17 55.0
86.2632581491489 49.15727776661515 225.1687 26.0
86.39449147682171 49.30736595578492 225.1593 54.0
86.36390205705538 49.31992896925658 225.1576 58.0
86.34170350828208 49.33826411794871 225.1623 60.0
86.16755512799136 49.19709023274481 225.1645 32.0
86.31565496546682 49.35538960341364 225.1642 60.0
86.2729504473973 49.386544208042324 225.1601 54.0
86.37572350981645 49.55703179072589 225.1619 23.0
81.224880365422 46.70003260858357 225.2804 50.0
81.09392125345767 46.722272336483 225.2839 99.0
81.42332209611777 47.28985830210149 225.2816 71.0
81.2985681972932 47.31225583143532 225.2836 71.0
81.68960262229666 47.77579324878752 225.2732 63.0
81.58140444592573 47.81862325780094 225.2769 63.0
79.60316979093477 46.86557560134679 225.2737 61.0
82.21992408833466 48.68312488682568 225.2776 31.0
82.0476705385372 48.742113820277154 225.2849 31.0
82.34839581593405 49.09440336283296 225.2709 75.0
80.30419311393052 48.04962626006454 225.2689 24.0
82.24197499756701 49.12838458362967 225.2719 70.0
80.10669765237253 48.06350342743099 225.2598 57.0
82.56883354054298 49.46021554619074 225.2773 43.0
82.47287625411991 49.51002732850611 225.2775 79.0
82.79832747695036 49.77511767856777 225.2639 30.0
82.71038098889403 49.81512745656073 225.2679 60.0
82.65302391070873 49.842574208043516 225.2712 64.0
82.59690732578747 49.882281724363565 225.2729 50.0
80.74045788310468 49.08464022073895 225.2688 38.0
82.88160090125166 50.1630117604509 225.2754 53.0
82.78667356923688 50.202844004146755 225.276 57.0
81.02319927094504 49.5031771780923 225.2655 37.0
83.03474204731174 50.489313097670674 225.2788 63.0
83.24381746863946 50.75255559850484 225.2716 53.0
83.15960796340369 50.798219146206975 225.2736 75.0
83.06692282226868 50.84144364949316 225.2717 79.0
81.47367520141415 50.31509141251445 225.2641 23.0
83.0401269007707 50.85743839479983 225.2737 26.0
81.44521496247035 50.33549082651734 225.2694 36.0
83.40120689105242 51.00336617324501 225.2634 23.0
81.29119698121212 50.37937907502055 225.262 56.0
83.32478214078583 51.04811594821513 225.2656 53.0
83.24951311666518 51.10845958068967 225.2672 53.0
81.6515779729234 50.7053920282051 225.2678 23.0
83.51896615303122 51.28652130626142 225.2613 32.0
83.4871207587421 51.31795209646225 225.2688 56.0
83.43430456705391 51.349961309693754 225.2691 63.0
83.35593294643331 51.410226034000516 225.2677 71.0
81.785127409501 51.100123417563736 225.2746 33.0
83.59973301575519 51.58985886350274 225.2633 39.0
83.56619504606351 51.62680534273386 225.2722 42.0
83.48118164483458 51.67356018722057 225.2684 57.0
83.46720445039682 51.704333644360304 225.2708 27.0
81.96283508010674 51.43705521617085 225.2681 42.0
81.88810292072594 51.47628931887448 225.2688 48.0
83.69842457748018 51.890317033044994 225.2728 43.0
83.6525609807577 51.923614809289575 225.2741 43.0
83.87949451687746 52.09503647312522 225.2673 30.0
82.08909555641003 51.78268436715007 225.2614 57.0
83.83285527070984 52.1283145211637 225.2666 66.0
82.00347604986746 51.822753332555294 225.2575 53.0
84.05567175056785 52.27850828971714 225.264 20.0
84.03123103629332 52.293451180681586 225.262 26.0
82.28448909311555 52.09560751263052 225.2659 58.0
83.87633441318758 52.43292728345841 225.2607 50.0
82.08304076909553 52.20388260204345 225.2585 22.0
84.18822756002191 52.49867014680058 225.26 21.0
84.14000876038335 52.533019768074155 225.2566 28.0
73.56298009469174 51.35907353181392 225.1007 33.0
82.35588896204717 52.462076428346336 225.2642 42.0
82.31958746805321 52.48561166692525 225.2638 45.0
82.27012818714138 52.507700534537435 225.2578 42.0
84.27658408612479 52.747725116088986 225.254 29.0
84.26372160529718 52.7651859568432 225.2576 44.0
84.22472583525814 52.803105376660824 225.2585 51.0
82.5916472299723 52.71376827545464 225.272 26.0
84.13199695560616 52.87856942322105 225.2535 51.0
84.12577625538688 52.90954014379531 225.2575 51.0
84.11053031589836 52.92916386388242 225.2599 44.0
84.08520093257539 52.94853114243597 225.2579 23.0
84.38056661689188 52.992730495519936 225.2536 29.0
84.3501595032867 53.02864484488964 225.2569 46.0
84.29206780227832 53.08497832622379 225.2564 59.0
84.27136406046338 53.1055749906227 225.2567 59.0
84.2468385824468 53.12385096680373 225.2539 64.0
82.62666081369389 53.10710551869124 225.2646 69.0
84.22146543941926 53.17545780353248 225.2577 49.0
82.91980708856136 53.26909357029945 225.2628 23.0
82.89516859431751 53.29181366600096 225.2642 23.0
84.37351273011882 53.3616512035951 225.2591 39.0
84.34146955260076 53.400859190151095 225.262 34.0
82.75203528138809 53.39601304102689 225.2557 43.0
84.58944857912138 53.47720584180206 225.2547 42.0
84.58201564499177 53.4948047650978 225.2603 46.0
84.53512210492045 53.53808206599206 225.2545 60.0
84.52694177697413 53.55455023422837 225.2584 60.0
84.51092018815689 53.57415422517806 225.2596 53.0
82.96951697277837 53.633899136446416 225.2572 41.0
84.72472686809488 53.68187248893082 225.2537 33.0
84.71651828417089 53.699451685883105 225.2579 28.0
84.70359929278493 53.71913458313793 225.2601 33.0
84.69231636682525 53.735523846931756 225.2612 34.0
84.68249997333623 53.75528564862907 225.2652 31.0
84.32121412130073 53.800573085434735 225.2523 21.0
84.62423874204978 53.818285297602415 225.2608 33.0
83.08900978171732 53.94044504594058 225.252 70.0
83.05727742356248 53.96743172034621 225.2501 53.0
84.58706132369116 53.876262412406504 225.2673 27.0
84.80966994329356 53.943069878034294 225.2504 65.0
84.78974185173865 53.96368626691401 225.2477 76.0
84.77917806443293 53.98231731262058 225.2503 79.0
83.29913052113261 54.16257949080318 225.2496 59.0
83.27911766956095 54.186528970487416 225.2514 59.0
83.24890835490078 54.2146661253646 225.2492 64.0
83.18616277875844 54.27088125888258 225.2444 56.0
84.93856073787902 54.12422739062458 225.2455 36.0
75.52397535089403 55.340080324560404 225.1012 31.0
84.90954813791905 54.19686486572027 225.2498 59.0
83.49535882193595 54.41215431690216 225.2608 20.0
84.56391381646972 54.298137702047825 225.2518 22.0
84.55019092164002 54.318911901675165 225.253 21.0
84.81701429805253 54.325697732158005 225.247 73.0
85.07070814666804 54.329926170408726 225.2419 33.0
83.6309579371009 54.69576315674931 225.2545 26.0
84.97018900478724 54.52859603241086 225.2501 42.0
84.9627278149128 54.54730598349124 225.2536 44.0
84.95055621792562 54.568119634874165 225.2542 48.0
83.48756759567186 54.871107805520296 225.253 24.0
85.20532100868877 54.591275019571185 225.2559 28.0
76.1449652275769 56.52765398938209 225.1047 36.0
85.14632513152901 54.68316141050309 225.2512 37.0
83.75176044180989 55.0423652920872 225.2646 33.0
83.73005501541775 55.07183046173304 225.2647 35.0
83.70050833025016 55.10443145595491 225.2609 31.0
85.06680779671296 54.81899579335004 225.25 54.0
85.32665030856151 54.82560410909355 225.2516 30.0
85.31760956346989 54.84538563620299 225.2525 32.0
85.3069610085804 54.86734976898879 225.2536 30.0
85.26755415392108 54.95195211470127 225.2571 30.0
85.25377474655397 54.9749483698979 225.2558 34.0
85.2423222870566 54.99800380598754 225.2558 32.0
85.22061685298104 55.0274689681828 225.2509 41.0
83.79713717103004 55.48599472735077 225.2503 70.0
83.77382393623702 55.51764250267297 225.2488 36.0
76.74087979982141 57.72459577396512 225.1086 33.0
85.41641400253866 55.141399724408984 225.2495 37.0
85.40298640844412 55.18108113668859 225.2533 37.0
84.00532645895146 55.69251561909914 225.2523 38.0
83.98469198844396 55.740907727740705 225.2485 38.0
85.35230937355664 55.31209024693817 225.2514 40.0
85.3503342391923 55.32871622405946 225.256 42.0
85.31786722876132 55.38458963576704 225.25 52.0
80.53828894905746 57.1563427047804 225.1576 39.0
85.53445563896094 55.41344461590052 225.2405 47.0
84.22664525732398 55.90159391891211 225.2546 22.0
85.513877667021 55.459614663384855 225.2393 40.0
84.18568712484557 55.98615682031959 225.2491 33.0
85.51097009261139 55.51290458906442 225.2451 45.0
85.215074891923 55.642124289646745 225.2498 35.0
84.1468171463348 56.049649628810585 225.247 38.0
85.48717650130857 55.563439845107496 225.2424 68.0
80.79145502788015 57.60859170369804 225.1682 39.0
85.67318272055127 55.75716741383076 225.2524 50.0
84.32652791659348 56.36884449515492 225.2544 37.0
84.30778380995616 56.40394371189177 225.2534 43.0
77.64805932773743 59.46976251062006 225.0869 34.0
85.63892285164911 55.85301812924445 225.2518 53.0
85.84580510156229 55.958336839452386 225.2477 30.0
84.51368710526731 56.639311915263534 225.2432 50.0
85.83304013172165 56.002482092007995 225.2482 30.0
84.48961097013671 56.700957463122904 225.2451 53.0
77.94576843944378 60.09324148762971 225.0805 51.0
85.51398295850959 56.24895793478936 225.2492 21.0
84.43642473593354 56.808556070551276 225.2405 29.0
85.7976500291843 56.14277395512909 225.2444 29.0
85.77681775495876 56.19894326105714 225.2409 42.0
85.77395394723862 56.21999362576753 225.2437 54.0
85.75872075208463 56.26963484380394 225.2427 48.0
78.2833026299486 60.737744718790054 225.0936 60.0
84.70945766102523 57.028955306857824 225.2563 30.0
84.68982488231268 57.068478911183774 225.2527 32.0
84.65601712465286 57.14655317272991 225.249 35.0
81.53200843045488 59.069361224770546 225.1683 38.0
84.893269897555 57.40050662588328 225.2464 27.0
84.8894609103445 57.428203439339995 225.2495 27.0
81.77670875110198 59.610334761440754 225.1624 29.0
84.84532816056162 57.546038017608225 225.2446 48.0
84.81343626184389 57.670854390598834 225.2418 21.0
78.94959442899562 62.12769705802202 225.0926 56.0
82.10617074498441 60.05340667068958 225.1589 38.0
82.05676255887374 60.19556554593146 225.1606 23.0
85.10146076430101 57.88162918575108 225.2519 76.0
85.06119074719027 58.030690926127136 225.2498 45.0
82.77794606797397 61.16667383350432 225.1621 25.0
82.75372868799604 61.233874530531466 225.161 39.0
82.74557388399262 61.31037770397961 225.165 39.0
82.41040674643591 69.20971244759858 225.0937 33.0
84.41191251343116 72.75705978088081 225.0526 23.0
84.42692682426423 72.86861636023968 225.057 46.0
84.4427295238711 73.01021016482264 225.0614 69.0
102.46931392792612 56.511204733513296 224.8526 20.0
102.4192231784109 56.466572533361614 224.8514 37.0
102.23101623100229 56.298358651809394 224.8447 54.0
101.81872566323727 55.35845127515495 224.8557 48.0
101.28608068078756 54.45105868112296 224.8557 63.0
101.10746109636966 54.33311732579023 224.8495 31.0
101.1364787472412 53.86358620412648 224.8594 58.0
101.09601927234326 53.83698694501072 224.8558 83.0
101.39752961392514 53.67011138610542 224.9725 23.0
101.38502177875489 53.64311131555587 224.9601 23.0
101.3724291678518 53.61944433208555 224.9487 22.0
100.83942642947659 53.70260966569185 224.855 67.0
100.80043347575702 53.67938295006752 224.8532 56.0
101.33169002912473 53.542809321545064 224.9132 22.0
101.301313996315 53.516466529108584 224.9057 22.0
101.29188049980439 53.49065640103072 224.8924 22.0
101.28365919960197 53.47821807209402 224.8807 22.0
101.2558673635358 53.38078917004168 224.8276 22.0
100.84920678380877 53.25704769883305 224.8669 20.0
100.73194532864727 53.19847783818841 224.8565 45.0
100.66264552227221 53.17670377809554 224.8624 40.0
100.60969087271951 53.153121954761446 224.8625 39.0
100.5691466156859 53.12985578458756 224.8593 39.0
100.60691952263005 52.71279948018491 224.863 21.0
100.4757528785849 52.651652459055185 224.8563 78.0
100.35953405639157 52.61312057916075 224.86 66.0
100.31577416288201 52.59421961102635 224.8584 60.0
111.40677461738233 50.86294807586819 222.6614 20.0
111.27548236586154 50.7762274350971 222.6264 20.0
111.17175874393433 50.734677938744426 222.6166 20.0
111.13546014006715 50.69706697296351 222.598 20.0
100.16890150029212 52.14356152061373 224.8599 47.0
99.90411738026887 51.65988725144416 224.8557 55.0
99.84932883246802 51.647376264445484 224.8569 51.0
99.80387633945793 51.63399098813534 224.856 51.0
100.09651051019318 50.99217345006764 224.9059 22.0
99.59637431497686 51.21736676432192 224.8558 56.0
99.55945396586321 51.204198501072824 224.8521 25.0
100.06246960139833 50.926826290786266 224.8641 23.0
99.94878817745484 50.91059390641749 224.8667 24.0
99.5986056533875 50.854993854649365 224.8625 58.0
99.54140537360217 50.84575677476823 224.863 51.0
99.36396669119131 50.80344433709979 224.8544 33.0
99.22583364415914 50.4363896176219 224.8683 28.0
99.1534877185477 50.412314605899155 224.857 24.0
99.11596307449508 50.056712767109275 224.8622 37.0
99.05778932990506 50.05523316375911 224.8647 37.0
99.01768159866333 50.045319077558815 224.8596 44.0
98.98300341679715 50.03554308600724 224.855 24.0
99.43896169215441 49.68582212086767 224.8469 20.0
99.42318169039208 49.66540931444615 224.833 20.0
107.79332985880319 43.58803622517735 225.2554 30.0
98.9291901094839 49.67952695954591 224.8589 52.0
98.86069596046582 49.32091394625604 224.8649 26.0
98.6727060751291 49.32725005503744 224.8599 32.0
98.54830858530477 48.96943868789822 224.8604 38.0
98.47073266631924 48.60170071199536 224.8577 50.0
98.28525659104344 48.23455364163965 224.8531 33.0
98.23466978315264 48.239937499165535 224.8524 31.0
98.18017646670341 48.2463337443769 224.8523 29.0
106.84300053562038 41.28144656307995 222.5396 20.0
98.1358513761079 48.24965336639434 224.8509 29.0
97.98605517856777 47.88341378979385 224.8454 35.0
105.49557280924637 39.39055609051138 225.1142 22.0
97.89654456882272 47.893366396427155 224.8418 21.0
97.92923953058198 47.49285714700818 224.8425 62.0
97.87615621904843 47.504847994074225 224.843 74.0
97.6341550622601 47.16294522583485 224.8487 47.0
97.59494058869313 46.751713055185974 224.849 27.0
97.36385042499751 46.804758137091994 224.8413 29.0
97.30053425196093 46.39513646252453 224.8457 72.0
97.20359064487275 46.42268798965961 224.8434 72.0
97.12636926327832 46.01048916019499 224.8567 40.0
97.07782681274693 46.02704249788076 224.8555 42.0
96.97913409618195 46.06233177240938 224.855 40.0
96.8748935230542 45.61386983003467 224.8504 32.0
96.76030246319715 45.14513318426907 224.8475 40.0
96.66471233707853 45.1805013762787 224.8433 60.0
96.42310948984232 44.761898225173354 224.8507 34.0
96.33705322805326 44.788614925928414 224.8423 23.0
96.25069923012052 44.247221139259636 224.8411 45.0
95.93741291982587 43.80900687724352 224.8467 34.0
95.37374851619825 42.717387648299336 224.8372 54.0
95.18107941059861 42.05322119779885 224.8456 52.0
95.03196648322046 42.148374249227345 224.8387 56.0
94.77642862743232 41.45370341092348 224.8486 57.0
91.89395999116823 51.94532806798816 225.053 38.0
91.86354011285584 51.951224881224334 225.0584 40.0
91.84623987867963 51.868515578098595 225.0564 51.0
91.82591333275195 51.96583238057792 225.0562 45.0
91.81745606986806 51.87111875973642 225.0572 54.0
91.79945647343993 51.96849474404007 225.0576 45.0
91.81482395029161 51.76098882872611 225.0379 61.0
91.78947616787627 51.87263064086437 225.0563 51.0
91.76984050206374 51.973300255835056 225.0618 50.0
91.78437581448816 51.76799667067826 225.0432 71.0
91.75977542530745 51.880769239738584 225.0638 54.0
91.74341189966071 51.97485159151256 225.0615 47.0
91.76965683931485 51.675347291864455 225.0536 24.0
91.7614298639819 51.78520104382187 225.0455 71.0
91.73680121847428 51.89908463973552 225.0681 54.0
91.72526113223284 51.98661918193102 225.0566 50.0
91.7474865380209 51.692571392282844 225.0542 34.0
91.73505777458195 51.78453032113612 225.0401 76.0
91.71117652230896 51.89954467397183 225.0647 54.0
91.69716820330359 51.99257517885417 225.0617 52.0
91.71867447171826 51.69628560170531 225.055 32.0
91.69408397271764 51.90022170543671 225.0635 62.0
91.71504064579494 51.595024173147976 225.0571 52.0
91.68010391073767 51.992141181603074 225.0589 65.0
91.6975906456355 51.70130811352283 225.0596 34.0
91.68751708883792 51.79221519641578 225.0447 76.0
91.66929143981542 51.89847940951586 225.0571 86.0
91.68539641587995 51.60094071459025 225.0593 52.0
91.65364705165848 51.99480354692787 225.0591 53.0
91.66875032277312 51.70613335445523 225.0605 36.0
91.64898326422554 51.903521647676826 225.0606 82.0
91.66436910314951 51.60374116897583 225.059 52.0
91.64394366031047 52.01012122165412 225.0584 56.0
91.65755214507226 51.71918951906264 225.0577 66.0
91.64670293906238 51.810076873749495 225.043 81.0
91.65915571991354 51.50355131458491 225.0475 86.0
91.62836426356807 51.920785202644765 225.0625 77.0
91.64139489550143 51.622056568972766 225.0615 52.0
91.62787965894677 51.72621708922088 225.0621 54.0
91.61941391602159 51.81494156923145 225.0446 81.0
91.630343652796 51.5072655249387 225.0467 83.0
91.60273956763558 51.921245235949755 225.0595 73.0
91.61005808226764 51.633488801307976 225.0702 55.0
91.59909584966954 51.72882027272135 225.0601 62.0
91.61286115716211 51.4012048933655 225.0471 61.0
91.58974143024534 51.821969139389694 225.0493 79.0
91.59662337624468 51.520860633812845 225.0579 78.0
91.5787791981129 51.91730060894042 225.0484 24.0
91.58213469281327 51.63277862500399 225.0635 61.0
91.57100291980896 51.734776267781854 225.0632 62.0
91.582441276405 51.40710170939565 225.0477 65.0
91.56331282737665 51.8235204750672 225.0464 81.0
91.56697914598044 51.52677717618644 225.0589 84.0
91.55490218254272 51.63542126305401 225.0617 59.0
91.56346399360336 51.29877956490964 225.0501 63.0
91.55052520276513 51.74648467916995 225.0555 66.0
91.5571401193738 51.42535792849958 225.0486 63.0
91.54691115696914 51.827550320886075 225.0293 24.0
91.54406145191751 51.54287051875144 225.0572 86.0
91.53115232579876 51.65371693763882 225.0634 61.0
91.53733067261055 51.319238116033375 225.0537 59.0
91.52404008619487 51.750258072279394 225.0559 54.0
91.52660721167922 51.4356988593936 225.0541 61.0
91.5144172218861 51.54878706112504 225.0583 87.0
91.51694337301888 51.20532137528062 225.0528 63.0
91.50308765238151 51.658561905846 225.0634 64.0
91.50613514205907 51.325115204788744 225.0529 65.0
